name,stat
MFSD9,4.288552773837788
ADAMTS17,4.285003797654422
ITPKA,4.28228168023658
SEMA3C,4.280428416805761
ITM2B,4.279538278249163
SEMA3A,4.279402081802174
AQP3,4.278300113065052
YAP1,4.276866724725666
STAT3,4.276552893451235
SDC2,4.275782535492137
LMBR1L,4.271803155791206
RXRA,4.269812559101455
ZFP36L1,4.267347406584558
COQ8A,4.265525476369919
ADRA1A,4.265125209868849
VASP,4.26398269440596
CDS1,4.263764996544671
IL10RB,4.258894127709006
CASP6,4.258648154483197
KCNJ15,4.253972434383754
TMED3,4.252533166253895
HCLS1,4.251521635903869
GSN,4.251270140226892
VIT,4.244920921002556
DARS1,4.242765190682869
TFE3,4.242365259283907
TINAG,4.24165467853591
CTSL,4.24165467853591
CTSF,4.24165467853591
CTSV,4.24165467853591
CTSW,4.24165467853591
ITPR2,4.239708432851264
ACOT11,4.231462124975464
PRKCD,4.2311197312451085
MSLNL,4.225971783522255
MSLN,4.225971783522255
FERMT1,4.225859693210061
LIPH,4.2249357509506655
RAB11FIP1,4.22339547128167
PARP12,4.222371980295029
EVPLL,4.221689629627118
EVPL,4.221689629627118
ZNF185,4.220496013089359
RAC1,4.220426857437771
MAGI3,4.218052584964834
GAL3ST1,4.21702992243095
SYNE3,4.215363841629002
RIN3,4.214567193265447
CCKAR,4.212564737863912
PTPRF,4.211052644722887
ANKRD13A,4.205207724443159
APBB1IP,4.20195774201007
MYO9A,4.200305221307096
ASNS,4.198293675705447
SLC50A1,4.195555016860823
STK38,4.192167791673984
ADD3,4.190435186345323
PCDH12,4.189217940164507
ASCC3,4.188934918210488
FGA,4.18545414791984
HOXC13,4.184101570530329
FBN3,4.181768076214926
GALNT12,4.181114494118559
RAB1B,4.18077565267738
HHATL,4.177614033786917
MPEG1,4.172675603067517
SLC45A3,4.171259993926321
IRF2,4.170414775935615
TKTL2,4.165915517490188
TRDN,4.165348958959654
ZYX,4.164604565645673
CLIC3,4.155731342422085
ACAP2,4.154607954776391
C1orf232,4.152331862896168
ITGB4,4.150767386917443
THBS3,4.150161381450098
SLCO3A1,4.147549404003684
ADAM17,4.147365063278169
PKD2L2,4.146585103848103
PKD1L2,4.146585103848103
PKD1L3,4.146585103848103
PKDREJ,4.146585103848103
PKD1,4.146585103848103
SAMD4A,4.1417831896285024
VPS4B,4.132867547689404
ATP1A4,4.131353012544005
ITGA4,4.130186934501603
PTGS1,4.127916914778434
CDC42SE1,4.127146855886184
CDH3,4.124783510375004
LAMB4,4.122427231080298
TIMP2,4.121855470299132
TMEM168,4.118554765767345
NCK1,4.11834869166232
RIPK1,4.117790447531655
FERMT2,4.1174727778446085
FETUB,4.11293276130811
HRG,4.11293276130811
GOLGA4,4.111844378794404
KSR1,4.107253990116442
MMP10,4.100043044677202
MMP26,4.100043044677202
MMP12,4.100043044677202
MMP3,4.100043044677202
MMP27,4.100043044677202
MMP13,4.100043044677202
GSDME,4.097925823330015
SLC4A1,4.097229925354242
PDGFC,4.096823114305877
SGCG,4.095968993810335
ROCK2,4.095736348465578
AP3B1,4.094452888773907
FUCA1,4.091914925356705
ANXA2,4.089399156095015
SNX1,4.089311692446112
ITPKB,4.088418682206522
PTGES,4.081049673483538
INSR,4.08063059808333
KDR,4.080487871407026
ICAM3,4.07663055722045
IGF2BP2,4.076256386426046
DNASE1L1,4.075491570769021
CXADR,4.072221333731078
EXOC3L4,4.067321642318388
BNIP3L,4.066977578081585
CAPN14,4.064201348388747
GALNT4,4.061564969791612
ACTR3,4.061423869514149
PTGER2,4.060327030261862
ATL3,4.059201831823794
EDAR,4.05883374974834
TNFAIP8L2,4.058687740878359
MAN2B2,4.0576471009173165
TCAF2C,4.055512619780243
TCAF1,4.055512619780243
TCAF2,4.055512619780243
NET1,4.054708771408724
NUAK2,4.054080527377622
LTBP1,4.053034165799628
MPP1,4.052378910138381
SEMA3E,4.050868580130763
B3GNT3,4.050852759983338
