Pathway,Database,NES,Direction,FDR q-val,Tag %,Gene %
Fanconi Anemia Pathway R-HSA-6783310,Reactome_2022,-1.7705905072656192,Downregulated,0.0271953658317114,17/32,29.33%
Tail-Anchored Membrane Protein Insertion Into ER Membrane (GO:0071816),GO_Biological_Process_2025,-1.772237803814732,Downregulated,0.026887068914092,14/16,42.67%
Mitotic Nuclear Division (GO:0140014),GO_Biological_Process_2025,-1.7736110668108993,Downregulated,0.0266330645219259,22/38,32.78%
Protein Neddylation (GO:0045116),GO_Biological_Process_2025,-1.7744501570755054,Downregulated,0.026502142562483,10/17,31.13%
Negative Regulation Of NMDA Receptor-Mediated Neuronal Transmission R-HSA-9617324,Reactome_2022,-1.776909354207588,Downregulated,0.0260128504689219,10/19,18.47%
Presynaptic Function Of Kainate Receptors R-HSA-500657,Reactome_2022,-1.7782165074516083,Downregulated,0.0258289749879426,10/20,18.46%
G Beta:Gamma Signaling Thru PLC Beta R-HSA-418217,Reactome_2022,-1.7800285062049643,Downregulated,0.0254368353843989,10/19,18.46%
mRNA Cleavage and Polyadenylation Specificity Factor Complex (GO:0005847),GO_Cellular_Component_2025,-1.7800895309828428,Downregulated,0.0255300770720922,14/18,37.50%
RIG-I-like receptor signaling pathway,KEGG_2021_Human,-1.7804346545156629,Downregulated,0.0255275281588531,23/61,9.93%
Trafficking Of GluR2-containing AMPA Receptors R-HSA-416993,Reactome_2022,-1.7804837536739506,Downregulated,0.0256218359086612,9/16,14.77%
Positive Regulation of Double-Strand Break Repair via Homologous Recombination (GO:1905168),GO_Biological_Process_2025,-1.7870813183271483,Downregulated,0.0243864876666055,23/38,37.78%
Neurotransmitter Receptor Activity Involved in Regulation of Postsynaptic Membrane Potential (GO:0099529),GO_Molecular_Function_2025,-1.789484456850945,Downregulated,0.0240241134117331,13/24,18.47%
"Positive Regulation of DNA-templated Transcription, Elongation (GO:0032786)",GO_Biological_Process_2025,-1.7904010987185368,Downregulated,0.0239372593487341,32/49,38.53%
Regulation Of PLK1 Activity At G2/M Transition R-HSA-2565942,Reactome_2022,-1.792189472907069,Downregulated,0.0237119807918591,33/73,22.45%
Kleefstra Syndrome WP5351,WikiPathways_2024_Human,-1.794072113392851,Downregulated,0.0234493760546215,22/28,31.95%
Histone Modifications WP2369,WikiPathways_2024_Human,-1.7945117221521565,Downregulated,0.0234782310338129,19/36,34.38%
snRNA Metabolic Process (GO:0016073),GO_Biological_Process_2025,-1.7964707872870278,Downregulated,0.0231250166134725,15/22,38.85%
Mitotic Spindle (GO:0072686),GO_Cellular_Component_2025,-1.7992852028873154,Downregulated,0.0226930356065966,58/131,26.64%
Transcription Of HIV Genome R-HSA-167172,Reactome_2022,-1.79963575567654,Downregulated,0.0227232361543072,52/65,43.55%
Resolution Of D-loop Structures Thru Synthesis-Dependent Strand Annealing (SDSA) R-HSA-5693554,Reactome_2022,-1.803982186899333,Downregulated,0.0220645392716148,14/23,33.16%
Positive Regulation of Transcription Initiation by RNA Polymerase II (GO:0060261),GO_Biological_Process_2025,-1.8062738033324823,Downregulated,0.0217930367161646,35/51,38.76%
GABA Receptor Signaling WP4159,WikiPathways_2024_Human,-1.8062877026460744,Downregulated,0.0218809118642137,13/25,24.41%
Neuromuscular Synaptic Transmission (GO:0007274),GO_Biological_Process_2025,-1.80666611779328,Downregulated,0.0219083135392459,15/20,30.14%
RNA Biosynthetic Process (GO:0032774),GO_Biological_Process_2025,-1.8082386419319083,Downregulated,0.0217229677203558,41/113,22.23%
DNA Repair R-HSA-73894,Reactome_2022,-1.8102439121335585,Downregulated,0.0214250768064697,146/256,38.84%
Core Mediator Complex (GO:0070847),GO_Cellular_Component_2025,-1.8122272383419988,Downregulated,0.0211371316212658,18/23,38.48%
Neuron Projection Development (GO:0031175),GO_Biological_Process_2025,-1.8129909437980236,Downregulated,0.0210790006307927,63/187,16.10%
Potassium Channel Regulator Activity (GO:0015459),GO_Molecular_Function_2025,-1.813041829053959,Downregulated,0.0211536141060181,18/43,22.40%
Response to Axon Injury (GO:0048678),GO_Biological_Process_2025,-1.815453374014808,Downregulated,0.0208233331650681,8/16,11.78%
Organelle Biogenesis And Maintenance R-HSA-1852241,Reactome_2022,-1.8169800675119487,Downregulated,0.0206666146944748,123/240,33.22%
Protein-Lysine N-methyltransferase Activity (GO:0016279),GO_Molecular_Function_2025,-1.817904434139423,Downregulated,0.0205591712095041,18/41,26.34%
Transcription by RNA Polymerase III (GO:0006383),GO_Biological_Process_2025,-1.819115948841036,Downregulated,0.0204042591015662,15/29,30.04%
G1/S-Specific Transcription R-HSA-69205,Reactome_2022,-1.8194926842280168,Downregulated,0.0204350885842152,22/29,34.89%
Nervous System Development (GO:0007399),GO_Biological_Process_2025,-1.8206788105174632,Downregulated,0.0203381056206897,157/407,22.47%
Response to Ethanol (GO:0045471),GO_Biological_Process_2025,-1.8207781460081196,Downregulated,0.0204160761704905,9/15,20.60%
INO80-type Complex (GO:0097346),GO_Cellular_Component_2025,-1.821720205837764,Downregulated,0.0202966549830996,15/23,36.95%
DNA IR Damage And Cellular Response Via ATR WP4016,WikiPathways_2024_Human,-1.823168405699412,Downregulated,0.0201199955378179,35/73,30.89%
G Beta:Gamma Signaling Thru PI3Kgamma R-HSA-392451,Reactome_2022,-1.8257997089053613,Downregulated,0.0197594185336654,11/24,21.41%
E-box Binding (GO:0070888),GO_Molecular_Function_2025,-1.825934101179414,Downregulated,0.0198057033806564,18/43,17.75%
Anterograde Synaptic Vesicle Transport (GO:0048490),GO_Biological_Process_2025,-1.8273281204340035,Downregulated,0.0196640295394637,11/15,31.18%
Synaptic Vesicle Transport Along Microtubule (GO:0099517),GO_Biological_Process_2025,-1.8273281204340035,Downregulated,0.0196640295394637,11/15,31.18%
RNA Polymerase II Transcribes snRNA Genes R-HSA-6807505,Reactome_2022,-1.8293466261832652,Downregulated,0.0195183589607311,39/71,34.00%
Bardet Biedl Syndrome WP5234,WikiPathways_2024_Human,-1.830195025315551,Downregulated,0.0194889449322432,37/77,28.13%
Generation of Neurons (GO:0048699),GO_Biological_Process_2025,-1.832535642612364,Downregulated,0.01923636945024,63/175,15.68%
Loss Of Nlp From Mitotic Centrosomes R-HSA-380259,Reactome_2022,-1.8335737920430653,Downregulated,0.0191427509662411,28/58,22.45%
RNA Polymerase II Pre-transcription Events R-HSA-674695,Reactome_2022,-1.8336730156861991,Downregulated,0.0192147161954375,53/76,41.50%
Deposition Of New CENPA-containing Nucleosomes At Centromere R-HSA-606279,Reactome_2022,-1.8344298840808624,Downregulated,0.019187930930759,14/25,33.00%
Long-term Potentiation R-HSA-9620244,Reactome_2022,-1.83626484169323,Downregulated,0.0189339869680318,12/21,18.47%
Mitochondrial Respiratory Chain Complex Assembly (GO:0033108),GO_Biological_Process_2025,-1.8371829871937635,Downregulated,0.0189102479180682,37/75,35.42%
"Glutamate Binding, Activation Of AMPA Receptors And Synaptic Plasticity R-HSA-399721",Reactome_2022,-1.8386426090385528,Downregulated,0.0186618923893379,15/28,16.20%
GABA-ergic Synapse (GO:0098982),GO_Cellular_Component_2025,-1.8397835976275807,Downregulated,0.0185262816969606,10/21,12.69%
Ciliopathies WP4803,WikiPathways_2024_Human,-1.841686593741072,Downregulated,0.0183247241866601,78/160,30.88%
AURKA Activation By TPX2 R-HSA-8854518,Reactome_2022,-1.8469199767671796,Downregulated,0.0176105880220598,34/61,28.33%
RNA Processing (GO:0006396),GO_Biological_Process_2025,-1.849493389430196,Downregulated,0.0172769857648531,91/263,25.74%
Olfactory transduction,KEGG_2021_Human,-1.8499160872375693,Downregulated,0.0173151688666489,18/43,12.79%
Mitochondrial Ribosome (GO:0005761),GO_Cellular_Component_2025,-1.8507203072675813,Downregulated,0.0172877967407864,13/20,36.27%
Epigenetic Regulation Of Gene Expression R-HSA-212165,Reactome_2022,-1.850943145155915,Downregulated,0.0173594998878441,37/83,33.15%
Viral mRNA Translation R-HSA-192823,Reactome_2022,-1.8513394140009445,Downregulated,0.0173796028509294,55/76,45.87%
Disruption Of Postsynaptic Signaling By CNV WP4875,WikiPathways_2024_Human,-1.8518661609895224,Downregulated,0.0173807965869588,18/32,22.11%
Synaptic vesicle cycle,KEGG_2021_Human,-1.85566922864325,Downregulated,0.0169454126347779,37/69,24.03%
pre-mRNA Binding (GO:0036002),GO_Molecular_Function_2025,-1.8558704136221924,Downregulated,0.0170120292520435,17/30,22.57%
Spindle (GO:0005819),GO_Cellular_Component_2025,-1.8564003472417427,Downregulated,0.0170356920921736,84/190,26.64%
Neuron Development (GO:0048666),GO_Biological_Process_2025,-1.857163860401826,Downregulated,0.0169768409281081,63/147,21.73%
Four-Way Junction DNA Binding (GO:0000400),GO_Molecular_Function_2025,-1.857955489260304,Downregulated,0.0169809993241669,9/16,33.63%
Cytoplasmic Ribosomal Proteins WP477,WikiPathways_2024_Human,-1.860618165550168,Downregulated,0.0167099751695044,57/75,45.87%
Circadian entrainment,KEGG_2021_Human,-1.861197475846194,Downregulated,0.0166782946369959,37/89,18.47%
Sensory Organ Development (GO:0007423),GO_Biological_Process_2025,-1.8637660527400588,Downregulated,0.0163981460182683,27/60,14.71%
GABAergic synapse,KEGG_2021_Human,-1.864438329433596,Downregulated,0.0163795711759082,36/78,20.66%
3'-UTR-mediated mRNA Stabilization (GO:0070935),GO_Biological_Process_2025,-1.8649674091274573,Downregulated,0.0163908865304028,5/15,7.25%
Transmitter-Gated Monoatomic Ion Channel Activity Involved in Regulation of Postsynaptic Membrane Potential (GO:1904315),GO_Molecular_Function_2025,-1.8666740973387068,Downregulated,0.0162260002269112,18/33,20.72%
Excitatory Postsynaptic Potential (GO:0060079),GO_Biological_Process_2025,-1.8685268848078869,Downregulated,0.0160594567746408,13/19,25.56%
Inner Mitochondrial Membrane Organization (GO:0007007),GO_Biological_Process_2025,-1.869228027626012,Downregulated,0.0160795037355986,19/35,28.08%
Histone H3 Demethylase Activity (GO:0141052),GO_Molecular_Function_2025,-1.8707958035627057,Downregulated,0.0159514400918263,13/23,16.63%
Joubert Syndrome WP4656,WikiPathways_2024_Human,-1.872748971403235,Downregulated,0.0157912274350947,32/67,22.41%
poly(A)+ mRNA Export From Nucleus (GO:0016973),GO_Biological_Process_2025,-1.876759335770608,Downregulated,0.0152883671009737,9/20,11.81%
Regulation of Microtubule Nucleation (GO:0010968),GO_Biological_Process_2025,-1.878088569740216,Downregulated,0.0151542450676863,9/15,16.13%
Transcription Factor TFTC Complex (GO:0033276),GO_Cellular_Component_2025,-1.879955369435892,Downregulated,0.0150030723416899,8/16,13.99%
Regulation of RNA Splicing (GO:0043484),GO_Biological_Process_2025,-1.8826212933535964,Downregulated,0.0147401281425908,40/87,25.21%
Recombinational Repair (GO:0000725),GO_Biological_Process_2025,-1.8839295466054025,Downregulated,0.0146063040577354,45/87,33.21%
Prostacyclin Signaling Thru Prostacyclin Receptor R-HSA-392851,Reactome_2022,-1.8881240511067563,Downregulated,0.0141316984279869,10/18,18.46%
Poly-Purine Tract Binding (GO:0070717),GO_Molecular_Function_2025,-1.890322925712676,Downregulated,0.0139772467372554,11/24,15.11%
Resolution Of D-loop Structures Thru Holliday Junction Intermediates R-HSA-5693568,Reactome_2022,-1.8918607116248296,Downregulated,0.0138801021843686,18/27,36.70%
DNA-templated Transcription Termination (GO:0006353),GO_Biological_Process_2025,-1.8925329365769417,Downregulated,0.0138627352198532,14/18,26.88%
HIV Transcription Initiation R-HSA-167161,Reactome_2022,-1.8928467703658096,Downregulated,0.0138993488905984,37/44,43.55%
Establishment of Protein Localization to Mitochondrial Membrane (GO:0090151),GO_Biological_Process_2025,-1.901136748367734,Downregulated,0.0129778593321629,16/25,30.81%
Positive Regulation of DNA Repair (GO:0045739),GO_Biological_Process_2025,-1.901237593449577,Downregulated,0.0130210131000347,31/79,20.90%
GABA Receptor Activity (GO:0016917),GO_Molecular_Function_2025,-1.901761128041586,Downregulated,0.0130040775905267,8/17,17.58%
Voltage-Gated Potassium Channel Complex (GO:0008076),GO_Cellular_Component_2025,-1.906965499193608,Downregulated,0.0124278415035313,22/64,16.95%
Herpes simplex virus 1 infection,KEGG_2021_Human,-1.908122719722486,Downregulated,0.0123851761849045,74/193,15.73%
Post NMDA Receptor Activation Events R-HSA-438064,Reactome_2022,-1.908223414153616,Downregulated,0.0124483854236609,25/57,18.47%
Resolution Of D-Loop Structures R-HSA-5693537,Reactome_2022,-1.913242403087327,Downregulated,0.0119607015005182,19/28,36.70%
Heterochromatin Formation (GO:0031507),GO_Biological_Process_2025,-1.9172474305146288,Downregulated,0.0115241398483935,26/55,25.21%
Regulation of Neuronal Synaptic Plasticity (GO:0048168),GO_Biological_Process_2025,-1.917550138344456,Downregulated,0.0115494028279819,18/32,24.43%
"GABA Synthesis, Release, Reuptake And Degradation R-HSA-888590",Reactome_2022,-1.9196326083417703,Downregulated,0.0113631461327717,10/17,13.35%
Neurotransmitter Release Cycle R-HSA-112310,Reactome_2022,-1.920269108304137,Downregulated,0.0113820206497018,25/44,22.11%
Tumor Suppressor Activity Of SMARCB1 WP4204,WikiPathways_2024_Human,-1.9233928227330788,Downregulated,0.0111810804948008,15/28,17.24%
Regulation of Transcription Initiation by RNA Polymerase II (GO:0060260),GO_Biological_Process_2025,-1.9310799609063376,Downregulated,0.010599271907076,40/55,38.76%
Sister Chromatid Segregation (GO:0000819),GO_Biological_Process_2025,-1.932854298058173,Downregulated,0.0104910241678512,21/28,38.98%
Regulation of Neurotransmitter Receptor Activity (GO:0099601),GO_Biological_Process_2025,-1.9345497641794016,Downregulated,0.0103991860435259,10/18,21.77%
U2 snRNP (GO:0005686),GO_Cellular_Component_2025,-1.9363181830681475,Downregulated,0.0102707081809584,10/21,21.19%
Intraflagellar Transport R-HSA-5620924,Reactome_2022,-1.9367703115053223,Downregulated,0.0102957119024286,17/34,22.80%
Transcription Of E2F Targets Under Negative Control By DREAM Complex R-HSA-1362277,Reactome_2022,-1.937759877146186,Downregulated,0.0102490480580533,14/19,28.42%
Mitotic Prometaphase R-HSA-68877,Reactome_2022,-1.93963346788827,Downregulated,0.0101414952329818,83/160,30.73%
Cell Lineage Map For Neuronal Differentiation WP5417,WikiPathways_2024_Human,-1.9400895835458216,Downregulated,0.0101843805077212,46/111,17.58%
Receptor-type Tyrosine-Protein Phosphatases R-HSA-388844,Reactome_2022,-1.942110512668283,Downregulated,0.0100140706809044,13/19,22.25%
Epigenetic Regulation of Gene Expression (GO:0040029),GO_Biological_Process_2025,-1.9437306855268597,Downregulated,0.0099338345033414,23/55,21.27%
Regulation of DNA Metabolic Process (GO:0051052),GO_Biological_Process_2025,-1.948875929860836,Downregulated,0.0095559228265446,59/102,36.95%
Mitochondrial Complex IV Assembly WP4922,WikiPathways_2024_Human,-1.9490061348196677,Downregulated,0.0096024715698103,14/23,30.74%
U5 snRNP (GO:0005682),GO_Cellular_Component_2025,-1.9495632241222087,Downregulated,0.0095932779441803,8/15,21.19%
HATs Acetylate Histones R-HSA-3214847,Reactome_2022,-1.9537469791322637,Downregulated,0.0092880123931597,36/75,27.49%
mRNA Decay By 5 To 3 Exoribonuclease R-HSA-430039,Reactome_2022,-1.9552651848816416,Downregulated,0.0091690038557269,9/15,25.45%
Lysine N-methyltransferase Activity (GO:0016278),GO_Molecular_Function_2025,-1.9583621094255763,Downregulated,0.0088826955682791,12/23,25.92%
Positive Regulation of Synaptic Transmission (GO:0050806),GO_Biological_Process_2025,-1.9590539481554905,Downregulated,0.0088622658680452,43/73,25.56%
DNA Repair Pathways Full Network WP4946,WikiPathways_2024_Human,-1.9632362698114707,Downregulated,0.0085767791103806,58/114,33.63%
Regulation of Metaphase/Anaphase Transition of Cell Cycle (GO:1902099),GO_Biological_Process_2025,-1.965728549489058,Downregulated,0.0084111102717541,21/29,29.81%
Regulation of mRNA Processing (GO:0050684),GO_Biological_Process_2025,-1.968723867010946,Downregulated,0.0082629167704588,20/32,29.83%
Positive Regulation of Stem Cell Population Maintenance (GO:1902459),GO_Biological_Process_2025,-1.9704467977950204,Downregulated,0.0081457113674717,19/36,24.14%
Transport Of Mature mRNA Derived From An Intron-Containing Transcript R-HSA-159236,Reactome_2022,-1.97309985415068,Downregulated,0.0079474232716492,26/63,26.57%
Glutamate Receptor Signaling Pathway (GO:0007215),GO_Biological_Process_2025,-1.973472122892686,Downregulated,0.007940004757695,22/34,22.02%
RMTs Methylate Histone Arginines R-HSA-3214858,Reactome_2022,-1.9776609889415175,Downregulated,0.0076638171412214,17/34,18.04%
Base Excision Repair WP4752,WikiPathways_2024_Human,-1.9790469183621715,Downregulated,0.0076138246513555,18/28,32.66%
Neurexins And Neuroligins R-HSA-6794361,Reactome_2022,-1.9808687722844456,Downregulated,0.0075699641089829,27/52,18.47%
RNA Export From Nucleus (GO:0006405),GO_Biological_Process_2025,-1.9859092082084733,Downregulated,0.0071759614255834,29/58,27.54%
Transport Of Mature Transcript To Cytoplasm R-HSA-72202,Reactome_2022,-1.9913228431965937,Downregulated,0.0067627598943461,28/71,26.57%
Double-Strand Break Repair via Homologous Recombination (GO:0000724),GO_Biological_Process_2025,-1.9934107880619156,Downregulated,0.0066634839116607,54/101,33.63%
Cellular Response to Virus (GO:0098586),GO_Biological_Process_2025,-1.9960396065235817,Downregulated,0.0065348426178615,20/48,7.88%
Postsynaptic Membrane Organization (GO:0001941),GO_Biological_Process_2025,-1.9977192702372464,Downregulated,0.0064537209735284,10/15,21.77%
Neuron Differentiation (GO:0030182),GO_Biological_Process_2025,-1.998132193559932,Downregulated,0.0064778842224529,61/165,15.68%
Regulation of Neural Precursor Cell Proliferation (GO:2000177),GO_Biological_Process_2025,-2.004248163721756,Downregulated,0.0061093886062471,10/19,13.66%
mRNA Transport (GO:0051028),GO_Biological_Process_2025,-2.006241414866718,Downregulated,0.00598750706914,26/46,27.54%
