Pathway,Database,NES,Direction,FDR q-val,Tag %,Gene %
Eicosanoid Metabolism Via Cyclooxygenases COX WP4719,WikiPathways_2024_Human,1.978727888988568,Upregulated,0.0027282045252239,10/24,13.77%
Cell Surface Receptor Signaling Pathway via JAK-STAT (GO:0007259),GO_Biological_Process_2025,1.9760663353126644,Upregulated,0.0028391004010163,16/32,18.29%
Hormone Receptor Binding (GO:0051427),GO_Molecular_Function_2025,1.9759859792181824,Upregulated,0.0028308555698932,12/17,17.56%
Viral myocarditis,KEGG_2021_Human,1.9755632421789904,Upregulated,0.0028588729486162,21/31,25.06%
Keratan Sulfate Biosynthesis R-HSA-2022854,Reactome_2022,1.97540578525568,Upregulated,0.0028506134617548,16/24,22.06%
Cancer Pathways WP5434,WikiPathways_2024_Human,1.9751654588540768,Upregulated,0.0028513940404805,196/432,27.55%
Complement System WP2806,WikiPathways_2024_Human,1.9739937923420117,Upregulated,0.0029057295463863,27/63,18.53%
RHOA GTPase Cycle R-HSA-8980692,Reactome_2022,1.973651166307012,Upregulated,0.0029195919155656,54/133,20.36%
Homotypic Cell-Cell Adhesion (GO:0034109),GO_Biological_Process_2025,1.9724939603731737,Upregulated,0.0029952733450306,27/41,26.03%
Regulation of Focal Adhesion Assembly (GO:0051893),GO_Biological_Process_2025,1.969149592109191,Upregulated,0.0031539890412335,24/48,20.41%
LDL Influence On CD14 And TLR4 WP5272,WikiPathways_2024_Human,1.9687368744123903,Upregulated,0.0031534336265979,11/17,15.55%
Regulation of SMAD Protein Signal Transduction (GO:0060390),GO_Biological_Process_2025,1.968231213673472,Upregulated,0.0031747173906968,30/49,28.08%
PI3K Akt Signaling WP4172,WikiPathways_2024_Human,1.9676038581813649,Upregulated,0.0031827735202989,106/283,21.04%
Urotensin II Mediated Signaling WP5158,WikiPathways_2024_Human,1.9662183892213128,Upregulated,0.0032470425697836,37/63,27.55%
RHOC GTPase Cycle R-HSA-9013106,Reactome_2022,1.9648762735394785,Upregulated,0.0032892078690231,23/68,11.48%
Pathways in cancer,KEGG_2021_Human,1.9647037766953543,Upregulated,0.0032752112397932,204/448,27.78%
Activation Of Matrix Metalloproteinases R-HSA-1592389,Reactome_2022,1.963814801631318,Upregulated,0.0033168998472171,14/27,16.93%
Paracetamol ADME R-HSA-9753281,Reactome_2022,1.9605454123330428,Upregulated,0.0035072078596787,13/21,23.07%
Vacuolar Lumen (GO:0005775),GO_Cellular_Component_2025,1.959851687158348,Upregulated,0.003530617620878,53/134,22.95%
Striated Muscle Contraction (GO:0006941),GO_Biological_Process_2025,1.9592536187359029,Upregulated,0.0035453900795428,27/40,26.57%
Keratinocyte Differentiation (GO:0030216),GO_Biological_Process_2025,1.95873292149607,Upregulated,0.00355583631817,14/23,16.59%
G Protein-Coupled Chemoattractant Receptor Activity (GO:0001637),GO_Molecular_Function_2025,1.9579390332122244,Upregulated,0.0035703815419193,13/16,25.54%
Epithelial To Mesenchymal Transition In Colorectal Cancer WP4239,WikiPathways_2024_Human,1.9576185393832877,Upregulated,0.0035764697977726,50/134,17.10%
Biological Oxidations R-HSA-211859,Reactome_2022,1.9566217612266017,Upregulated,0.0036447763328994,62/176,22.32%
Bile secretion,KEGG_2021_Human,1.9556870680430716,Upregulated,0.003667046639015,42/75,22.94%
Myofibril (GO:0030016),GO_Cellular_Component_2025,1.9537765430137044,Upregulated,0.0037220738533805,11/23,12.75%
Eicosanoid Synthesis WP167,WikiPathways_2024_Human,1.9536314411290063,Upregulated,0.0037233458766054,8/18,12.78%
Cardiac Muscle Tissue Development (GO:0048738),GO_Biological_Process_2025,1.9528762878836157,Upregulated,0.0037368595987315,27/45,27.10%
Response to Interleukin-1 (GO:0070555),GO_Biological_Process_2025,1.951839774117141,Upregulated,0.0037502643392276,18/45,15.51%
Focal Adhesion PI3K Akt mTOR Signaling WP3932,WikiPathways_2024_Human,1.9510838188972008,Upregulated,0.0037797661965338,92/261,18.61%
Non-integrin membrane-ECM Interactions R-HSA-3000171,Reactome_2022,1.950848479966695,Upregulated,0.0037767521064478,14/35,8.82%
Golgi Lumen (GO:0005796),GO_Cellular_Component_2025,1.9486702187163587,Upregulated,0.0038862916783029,38/65,27.17%
RAC1 GTPase Cycle R-HSA-9013149,Reactome_2022,1.947732848219062,Upregulated,0.0039108995641699,65/159,20.92%
Acute Viral Myocarditis WP4298,WikiPathways_2024_Human,1.9472155996407756,Upregulated,0.0039273386296611,35/61,25.06%
Other glycan degradation,KEGG_2021_Human,1.9471273279291017,Upregulated,0.0039118766665522,9/16,20.13%
Arrhythmogenic Right Ventricular Cardiomyopathy WP2118,WikiPathways_2024_Human,1.9436477314366227,Upregulated,0.004094329677993,27/70,11.85%
Rho Protein Signal Transduction (GO:0007266),GO_Biological_Process_2025,1.9415421579197896,Upregulated,0.0042004892676964,26/49,19.72%
AGE-RAGE signaling pathway in diabetic complications,KEGG_2021_Human,1.9409212220621612,Upregulated,0.0042076954859158,34/85,16.40%
Cortical Cytoskeleton (GO:0030863),GO_Cellular_Component_2025,1.9401660937657248,Upregulated,0.0042461248463716,28/54,22.86%
Apoptosis Modulation And Signaling WP1772,WikiPathways_2024_Human,1.9386243640909475,Upregulated,0.0043154156910456,24/65,15.53%
Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426,Reactome_2022,1.9369031445807443,Upregulated,0.0044113321263059,54/94,27.42%
Chemical carcinogenesis,KEGG_2021_Human,1.9363854572332615,Upregulated,0.0044292148807074,71/203,19.40%
Striated Muscle Cell Development (GO:0055002),GO_Biological_Process_2025,1.9343927035702324,Upregulated,0.0045316651469721,12/24,18.33%
Toxoplasmosis,KEGG_2021_Human,1.9326917578093776,Upregulated,0.0045911453473015,40/79,25.66%
RUNX2 Regulates Osteoblast Differentiation R-HSA-8940973,Reactome_2022,1.9311402025879585,Upregulated,0.0046960271169471,6/21,8.89%
Regulation of Defense Response (GO:0031347),GO_Biological_Process_2025,1.929673393588236,Upregulated,0.0047810843469788,39/65,29.52%
Phagocytosis (GO:0006909),GO_Biological_Process_2025,1.929160070943916,Upregulated,0.0047972409134379,21/54,12.11%
TYROBP Causal Network In Microglia WP3945,WikiPathways_2024_Human,1.9290382713449907,Upregulated,0.0047868298829882,22/47,21.33%
Protein digestion and absorption,KEGG_2021_Human,1.928709349052753,Upregulated,0.0047990804548182,42/72,27.54%
Platelet Degranulation R-HSA-114608,Reactome_2022,1.928406834855778,Upregulated,0.0047999899678427,55/100,29.56%
Endopeptidase Regulator Activity (GO:0061135),GO_Molecular_Function_2025,1.9279659647608989,Upregulated,0.0048046288470362,18/36,28.33%
Aryl Hydrocarbon Receptor Pathway WP2873,WikiPathways_2024_Human,1.927672052724644,Upregulated,0.0048017888570719,17/41,21.21%
Estrogen Metabolism WP5276,WikiPathways_2024_Human,1.9269747715150507,Upregulated,0.004821221541115,10/21,19.40%
Nephrotic Syndrome WP4758,WikiPathways_2024_Human,1.925935406593788,Upregulated,0.0048737672861728,24/40,27.92%
Thymic Stromal Lymphopoietin TSLP Signaling WP2203,WikiPathways_2024_Human,1.9255764396481443,Upregulated,0.0048817507458647,21/32,26.61%
Fibrin Complement Receptor 3 Signaling WP4136,WikiPathways_2024_Human,1.92391985834946,Upregulated,0.0049593714529113,18/32,24.08%
Th1 and Th2 cell differentiation,KEGG_2021_Human,1.9218685208507444,Upregulated,0.0050949078297143,32/56,27.47%
Response to Peptide Hormone (GO:0043434),GO_Biological_Process_2025,1.921430404676917,Upregulated,0.0050983647954918,18/51,14.53%
Arrhythmogenic right ventricular cardiomyopathy,KEGG_2021_Human,1.919764918655812,Upregulated,0.0051743686817802,27/73,11.85%
MAP Kinase Kinase Kinase Activity (GO:0004709),GO_Molecular_Function_2025,1.9190454790987448,Upregulated,0.0052281342342956,11/19,17.04%
Herpes simplex virus 1 infection,KEGG_2021_Human,1.9188798523199568,Upregulated,0.0052202703394411,73/193,20.19%
Syndecan Interactions R-HSA-3000170,Reactome_2022,1.9175365875798156,Upregulated,0.0053345173204116,10/18,7.31%
Mechanoreg And Pathology Of YAP TAZ Hippo And Non Hippo Mechs WP4534,WikiPathways_2024_Human,1.9163759478067697,Upregulated,0.0054336455583726,25/39,27.71%
Yersinia infection,KEGG_2021_Human,1.9159931370554448,Upregulated,0.0054465257190325,44/120,16.47%
Binding And Uptake Of Ligands By Scavenger Receptors R-HSA-2173782,Reactome_2022,1.9152927685708017,Upregulated,0.005484178678708,18/31,26.62%
Regulation of Inflammatory Response (GO:0050727),GO_Biological_Process_2025,1.915215526787973,Upregulated,0.005464935946502,76/172,22.33%
Secretory Granule Lumen (GO:0034774),GO_Cellular_Component_2025,1.9151217789265207,Upregulated,0.0054458277788569,96/255,22.86%
Substrate Adhesion-Dependent Cell Spreading (GO:0034446),GO_Biological_Process_2025,1.914825498046928,Upregulated,0.0054479415752723,22/32,27.61%
Platelet Aggregation (GO:0070527),GO_Biological_Process_2025,1.914451521740492,Upregulated,0.0054640510799303,21/34,23.74%
Diseases Associated With Glycosaminoglycan Metabolism R-HSA-3560782,Reactome_2022,1.9122217011673952,Upregulated,0.0055952348455438,16/38,15.52%
P75 NTR Receptor-Mediated Signaling R-HSA-193704,Reactome_2022,1.9111723883245495,Upregulated,0.0056629019574281,32/78,19.72%
Death Receptor Signaling R-HSA-73887,Reactome_2022,1.9092080240890323,Upregulated,0.005802900242857,41/120,16.65%
Positive Regulation of Defense Response (GO:0031349),GO_Biological_Process_2025,1.906296898095266,Upregulated,0.0059972134929983,44/90,22.01%
Epidermal Cell Differentiation (GO:0009913),GO_Biological_Process_2025,1.9059413199140476,Upregulated,0.0059939593154058,15/33,16.59%
Establishment of Epithelial Cell Polarity (GO:0090162),GO_Biological_Process_2025,1.904574070282324,Upregulated,0.0060730740417436,11/15,23.61%
RHOQ GTPase Cycle R-HSA-9013406,Reactome_2022,1.904297789161001,Upregulated,0.0060730042563481,24/56,20.31%
Response to Lipopolysaccharide (GO:0032496),GO_Biological_Process_2025,1.9021349189600996,Upregulated,0.0062365156816668,40/107,16.97%
Bicellular Tight Junction Assembly (GO:0070830),GO_Biological_Process_2025,1.901845977876483,Upregulated,0.0062426889727502,21/35,25.35%
Synthesis Of Substrates In N-glycan Biosythesis R-HSA-446219,Reactome_2022,1.9017336828206148,Upregulated,0.0062420507122715,27/60,25.58%
Regulation of Heterotypic Cell-Cell Adhesion (GO:0034114),GO_Biological_Process_2025,1.901316665073604,Upregulated,0.0062380429823254,13/19,23.74%
Vitamin D Receptor Pathway WP2877,WikiPathways_2024_Human,1.8994560391102224,Upregulated,0.0064089116051367,62/122,25.86%
Regulation of Cytokine Production Involved in Immune Response (GO:0002718),GO_Biological_Process_2025,1.8987839235639703,Upregulated,0.0064311867246939,17/21,28.52%
cis-Golgi Network (GO:0005801),GO_Cellular_Component_2025,1.89567070502721,Upregulated,0.0066303462416679,21/52,13.64%
SARS CoV 2 Innate Immunity Evasion And Cell Immune Response WP5039,WikiPathways_2024_Human,1.89514590197706,Upregulated,0.0066584019252769,27/41,34.71%
Regulation of Actin Filament-Based Process (GO:0032970),GO_Biological_Process_2025,1.894929115065763,Upregulated,0.0066464540362958,30/80,17.78%
TRAF6 Mediated IRF7 Activation R-HSA-933541,Reactome_2022,1.8936791561115829,Upregulated,0.0067238834878174,8/24,29.72%
CDC42 GTPase Cycle R-HSA-9013148,Reactome_2022,1.8936637592423824,Upregulated,0.0067052065741045,52/136,20.65%
Negative Regulation of Biomineral Tissue Development (GO:0070168),GO_Biological_Process_2025,1.8924674687521832,Upregulated,0.0068082268128984,10/20,17.23%
Shigellosis,KEGG_2021_Human,1.8921690372273128,Upregulated,0.0068057731133438,76/197,20.99%
Endosome Lumen (GO:0031904),GO_Cellular_Component_2025,1.8920918019806656,Upregulated,0.0067870125139209,13/25,17.36%
"Phosphatidylinositol-3,4,5-Trisphosphate Binding (GO:0005547)",GO_Molecular_Function_2025,1.891718182580873,Upregulated,0.0068041672306507,18/34,24.46%
Cellular Response to Transforming Growth Factor Beta Stimulus (GO:0071560),GO_Biological_Process_2025,1.8911023437129624,Upregulated,0.0068471601264801,48/84,31.21%
Primary Neural Tube Formation (GO:0014020),GO_Biological_Process_2025,1.889755211868152,Upregulated,0.0069286754226572,12/26,13.30%
Regulation of Bicellular Tight Junction Assembly (GO:2000810),GO_Biological_Process_2025,1.888976059571448,Upregulated,0.0069516587934587,8/15,15.64%
Sphingolipid Metabolism Overview WP4725,WikiPathways_2024_Human,1.8872011558367576,Upregulated,0.0070451723772389,13/27,16.59%
Cellular Hexose Transport R-HSA-189200,Reactome_2022,1.8860432849234676,Upregulated,0.0071124732299049,12/19,21.42%
Inflammatory bowel disease,KEGG_2021_Human,1.8857029151660183,Upregulated,0.0071155033245363,18/32,23.01%
Apoptosis Related Network Due To Altered Notch3 Ovarian Cancer WP2864,WikiPathways_2024_Human,1.8846013952248724,Upregulated,0.0071726111919415,19/48,16.44%
Prostaglandin And Leukotriene Metabolism In Senescence WP5321,WikiPathways_2024_Human,1.8838231371926384,Upregulated,0.0072103269112811,17/30,24.43%
Plasma Membrane Raft (GO:0044853),GO_Cellular_Component_2025,1.8831722847410344,Upregulated,0.0072572928257189,35/69,24.11%
Leukotriene Metabolic Process (GO:0006691),GO_Biological_Process_2025,1.8810576031908843,Upregulated,0.0074048399923594,8/19,10.26%
Negative Regulation of Cell Junction Assembly (GO:1901889),GO_Biological_Process_2025,1.8809670251692343,Upregulated,0.0073849144717966,11/23,14.02%
Dengue 2 Interactions With Complement And Coagulation Cascades WP3896,WikiPathways_2024_Human,1.880080190750906,Upregulated,0.0074016486169668,29/44,33.78%
Complement And Coagulation Cascades WP558,WikiPathways_2024_Human,1.880080190750906,Upregulated,0.0074016486169668,29/44,33.78%
Cilium Movement Involved in Cell Motility (GO:0060294),GO_Biological_Process_2025,1.8799940667883717,Upregulated,0.0073819174418888,13/17,28.04%
Protein Processing (GO:0016485),GO_Biological_Process_2025,1.87988000365971,Upregulated,0.0073747230480934,47/96,30.23%
Malaria,KEGG_2021_Human,1.879863212822359,Upregulated,0.0073521011982526,19/31,24.42%
IL4 Signaling WP395,WikiPathways_2024_Human,1.877398709834615,Upregulated,0.0076010850308812,24/44,27.55%
Positive Regulation of Supramolecular Fiber Organization (GO:1902905),GO_Biological_Process_2025,1.8771029254987843,Upregulated,0.0076086655000456,38/82,21.33%
Pleural Mesothelioma WP5087,WikiPathways_2024_Human,1.8769916439676564,Upregulated,0.0076008693722594,159/362,25.91%
Negative Regulation of Fatty Acid Metabolic Process (GO:0045922),GO_Biological_Process_2025,1.87595474389898,Upregulated,0.0076848248475216,17/23,27.36%
Keratan Sulfate/Keratin Metabolism R-HSA-1638074,Reactome_2022,1.8736835667692369,Upregulated,0.0079145567211224,17/29,22.06%
Actin Binding (GO:0003779),GO_Molecular_Function_2025,1.8733984462919544,Upregulated,0.0079302168592872,76/150,25.57%
Amino sugar and nucleotide sugar metabolism,KEGG_2021_Human,1.8718094095600144,Upregulated,0.0080608953145916,21/43,24.97%
Lysosome,KEGG_2021_Human,1.871491932804504,Upregulated,0.0080548821170931,63/119,28.28%
ZBP1(DAI) Mediated Induction Of Type I IFNs R-HSA-1606322,Reactome_2022,1.8707593830691267,Upregulated,0.0080970838230628,8/15,14.00%
Primary Focal Segmental Glomerulosclerosis FSGS WP2572,WikiPathways_2024_Human,1.8705405688907104,Upregulated,0.0080940009403803,31/60,23.00%
Synthesis Of Ceramides And 1 Deoxyceramides WP5194,WikiPathways_2024_Human,1.870174873609659,Upregulated,0.0081059029396675,12/20,16.59%
Regulation of Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0043567),GO_Biological_Process_2025,1.867243241212897,Upregulated,0.0083624603327983,9/18,18.34%
Leishmaniasis,KEGG_2021_Human,1.8660043797638528,Upregulated,0.0084330133481403,29/48,26.61%
STING Pathway In Kawasaki Like Disease And COVID 19 WP4961,WikiPathways_2024_Human,1.8630994846739013,Upregulated,0.0086930333018258,10/18,20.01%
Regulation of Chondrocyte Differentiation (GO:0032330),GO_Biological_Process_2025,1.8628959466175448,Upregulated,0.0086852897653104,13/24,17.23%
Response to Exogenous dsRNA (GO:0043330),GO_Biological_Process_2025,1.8623956767529235,Upregulated,0.0087188852859779,11/31,30.97%
Metabolic Pathways Of Fibroblasts WP5312,WikiPathways_2024_Human,1.8618995601385704,Upregulated,0.0087405210905869,21/30,25.14%
Regulation of Cell Migration (GO:0030334),GO_Biological_Process_2025,1.861535408856576,Upregulated,0.0087796255456054,138/385,21.74%
Basolateral Plasma Membrane (GO:0016323),GO_Cellular_Component_2025,1.8614431091857069,Upregulated,0.0087658729833478,68/171,18.98%
Interferon Mediated Signaling WP4558,WikiPathways_2024_Human,1.861051355609408,Upregulated,0.0087580308283383,9/31,26.61%
Specific Granule (GO:0042581),GO_Cellular_Component_2025,1.859074023742433,Upregulated,0.0089769841196142,53/123,23.67%
Regulation of Interleukin-8 Production (GO:0032677),GO_Biological_Process_2025,1.857634158290846,Upregulated,0.0091367050418782,24/54,23.83%
Ankyrin Binding (GO:0030506),GO_Molecular_Function_2025,1.8570052381048503,Upregulated,0.0092087988048445,9/15,15.44%
Peptidyl-Tyrosine Modification (GO:0018212),GO_Biological_Process_2025,1.8556356430615712,Upregulated,0.0093294769296182,27/41,26.27%
Golgi Organization (GO:0007030),GO_Biological_Process_2025,1.8550982365546624,Upregulated,0.0093460061075258,54/114,27.38%
Chemokine Binding (GO:0019956),GO_Molecular_Function_2025,1.852388070752071,Upregulated,0.0096776750857997,15/26,18.38%
Transmembrane Receptor Protein Serine/Threonine Kinase Activity (GO:0004675),GO_Molecular_Function_2025,1.8509909301295635,Upregulated,0.0098274334263049,12/15,25.45%
Ether lipid metabolism,KEGG_2021_Human,1.8509137699981772,Upregulated,0.0098082210258776,12/37,11.38%
MFAP5 Effect On Permeability And Motility Of Endothelial Cells WP4560,WikiPathways_2024_Human,1.8489983329505997,Upregulated,0.0100135987895165,8/18,12.75%
Post-translational Protein Phosphorylation R-HSA-8957275,Reactome_2022,1.847909627633281,Upregulated,0.0100733111093271,48/83,27.42%
Positive Regulation of Proteolysis (GO:0045862),GO_Biological_Process_2025,1.8463582959226623,Upregulated,0.0102485395045416,18/38,20.19%
Protein N-linked Glycosylation (GO:0006487),GO_Biological_Process_2025,1.8448026991927196,Upregulated,0.010442513090961,24/61,24.65%
Regulation of Actin Filament Polymerization (GO:0030833),GO_Biological_Process_2025,1.8442277026156897,Upregulated,0.0104864822611357,29/59,19.59%
Regulation of Angiogenesis (GO:0045765),GO_Biological_Process_2025,1.8434035948902785,Upregulated,0.0105582279329116,63/172,21.11%
Hypothesized Pathways In Pathogenesis Of Cardiovascular Disease WP3668,WikiPathways_2024_Human,1.8428281165207343,Upregulated,0.0106016329668472,14/23,26.97%
