name,stat
GFUS,7.018327960503641
LRRC8A,7.0141611514521225
COL4A2,7.012136265707046
SLC44A2,7.00499315356126
WASF2,7.002887653037505
DLX3,7.001531589187593
FMOD,6.986243244682157
CDCP1,6.985922869276951
WBP1L,6.952866652564345
FNDC3B,6.92389880370463
LPAR3,6.920113003013661
GALNTL5,6.891108679100266
APOLD1,6.882725271763942
ARHGEF37,6.866965168849779
CFP,6.8634246641489565
FAM83H,6.8602885358309935
VCL,6.852324081782595
ICAM3,6.8474657683835245
GCM2,6.843514155489774
NIBAN2,6.834928108131644
SLC2A1,6.834737996184199
MYORG,6.829349100297813
ATP10B,6.824421373896144
TNFRSF10C,6.815780624933028
TNFRSF10D,6.815780624933028
TNFRSF14,6.815780624933028
LTBR,6.815780624933028
TNFRSF10B,6.815780624933028
CD27,6.815780624933028
TNFRSF4,6.815780624933028
TNFRSF18,6.815780624933028
TNFRSF25,6.815780624933028
TNFRSF1B,6.815780624933028
TNFRSF8,6.815780624933028
TNFRSF11A,6.815780624933028
TNFRSF10A,6.815780624933028
CNKSR1,6.813905573185059
COL5A2,6.813566625786334
PARD3B,6.808327805302955
PLD3,6.792676115815677
CSF1R,6.786572703757081
DBNL,6.781922839072811
MYH9,6.779748675187843
HIPK3,6.775936680736585
SOWAHA,6.7754613222312186
CTNNA1,6.7740109995289215
SGMS2,6.768451843816996
MYH6,6.766801132931762
COL12A1,6.765581907820946
FLNA,6.758027845497571
SEC24D,6.754366774666088
RIN3,6.754092476105567
TRIM16,6.751600491640392
RAB25,6.749370029648977
MS4A18,6.74807278660932
MS4A2,6.74807278660932
MS4A10,6.74807278660932
MS4A6A,6.74807278660932
MS4A13,6.74807278660932
MS4A1,6.74807278660932
MS4A6E,6.74807278660932
MS4A15,6.74807278660932
MS4A7,6.74807278660932
MS4A14,6.74807278660932
MS4A5,6.74807278660932
GRB7,6.736236156595928
SH3YL1,6.7214068807464615
NOTCH2,6.7207047820980295
COL4A1,6.7196310033624025
FREM2,6.719331513414086
CEACAM19,6.714661416342868
PARP12,6.713068811894827
PAK2,6.711124169306238
THY1,6.705980138820266
COL23A1,6.703993327350126
KREMEN1,6.701179739184696
LAMA2,6.700628378404935
PRSS33,6.692790013515676
PRSS48,6.692790013515676
KLK15,6.692790013515676
FHIP1A,6.692404124304774
SERINC2,6.689022029219943
TPBG,6.685904416364624
PHOSPHO1,6.683835303786278
FBP2,6.674411369333495
ADAMTSL4,6.6675611776809
MYLK3,6.655408679893271
PIK3CB,6.645668967804234
PARD3,6.641662713453034
MBNL1,6.634850815296626
CDC42BPA,6.628436133114603
PAQR6,6.615403058576664
