ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,Database,Pathway,Direction
-0.20548299897382838,-0.6050351591016518,0.9432624113475178,0.9960960010564643,1.0,8/15,37.33%,EML3;HNRNPU;MAPRE1;HAUS2;CLTC;HAUS7;MAP1S;HAUS6,GO_Cellular_Component_2025,Mitotic Spindle Microtubule (GO:1990498),Downregulated
-0.14014224050351765,-0.6053293854206896,1.0,0.9963891859454295,1.0,30/80,32.08%,MRPL20;MRPL53;MRPL37;MRPL30;MRPL23;OXA1L;MRPS18C;MRPS23;MRPL9;MRPL48;MRPL35;MRPL11;MRPS18B;MRPS26;MRPL15;GFM2;MRPS14;DLGAP3;MRPL58;MRRF;MRPL17;MRPL52;MRPL54;MRPS24;MRPL10;MRPL41;MRPS2;MRPL47;MRPL43;MRPL57,Reactome_2022,Mitochondrial Translation Termination R-HSA-5419276,Downregulated
-0.16793077928036437,-0.6059736134762546,0.9734748010610079,0.9965616861572882,1.0,8/37,23.27%,UBE2E1;ANAPC16;CDC26;AGO3;EHMT1;ANAPC4;TNRC6A;CSF1R,Reactome_2022,Transcriptional Regulation By VENTX R-HSA-8853884,Downregulated
-0.1512805706465998,-0.6107136397329745,0.9927536231884058,0.9952719886359873,1.0,36/59,40.55%,MED14;MED17;MED15;GTF2A2;TAF2;GTF2A1;GTF2B;TAF13;MED20;TAF4B;TAF5;TAF10;ESR1;MED31;MED22;TBP;MED11;MED18;MED16;MED19;MED27;MED25;TAF11L13;TAF11L10;TAF11L3;TAF11L9;TAF11L12;TAF11;TAF11L14;TAF11L2;TAF11L4;TAF11L11;TAF11L7;TAF11L8;TAF11L6;TAF9,GO_Biological_Process_2025,RNA Polymerase II Preinitiation Complex Assembly (GO:0051123),Downregulated
-0.17728541015240984,-0.6114145299390856,0.9688888888888889,0.9954017273646848,1.0,12/29,28.34%,SIRPA;F2RL1;HIPK3;TAOK3;DUSP10;MEN1;PTPN22;NPPA;PRKN;ITCH;PER1;PDCD4,GO_Biological_Process_2025,Negative Regulation of JNK Cascade (GO:0046329),Downregulated
-0.15381870375760437,-0.6115923712901762,0.9799498746867168,0.9957361089484754,1.0,5/55,7.03%,HK1;ENO2;ADH5;ADPGK;PGAM2,KEGG_2021_Human,Glycolysis / Gluconeogenesis,Downregulated
-0.15357885760447293,-0.6147277312708718,0.9953271028037384,0.9949099370459379,1.0,10/57,14.66%,ACAA1;HAO1;ACOX2;ACOX3;ACOT4;PEX12;DAO;ECI2;ACOX1;PEX2,Reactome_2022,Peroxisomal Protein Import R-HSA-9033241,Downregulated
-0.21234900799186818,-0.6150954300781399,0.9331797235023042,0.9951652441918993,1.0,7/15,35.01%,GUCY2F;GUCY2D;EMD;KASH5;ENO1;PSEN1;SYNE3,GO_Cellular_Component_2025,Nuclear Outer Membrane (GO:0005640),Downregulated
-0.1885639495388341,-0.6185173648903983,0.9508928571428571,0.99420866488528,1.0,4/23,14.56%,INPP5F;GPCPD1;PLA2G7;GDPD3,GO_Biological_Process_2025,Glycerophospholipid Catabolic Process (GO:0046475),Downregulated
-0.20381154781310568,-0.6196812748783498,0.9406593406593406,0.9941348377832273,1.0,5/18,24.63%,MAPK9;IKBKG;TAB2;MAP2K4;UBE2N,Reactome_2022,JNK (c-Jun Kinases) Phosphorylation And Activation Mediated By Activated Human TAK1 R-HSA-450321,Downregulated
-0.16425755904842543,-0.6197322927209504,0.9770114942528736,0.9945080234511706,1.0,19/37,39.43%,CLCF1;F2RL1;VAMP3;CD86;SASH3;SPHK2;IRF5;PHB1;SLC7A5;PHB2;LAPTM5;IL13RA1;GALNT2;EPHB2;LACC1;PTPRC;STX4;IL21;TNFRSF14,GO_Biological_Process_2025,Positive Regulation of Production of Molecular Mediator of Immune Response (GO:0002702),Downregulated
-0.1771357419542816,-0.6200876358271754,0.9812646370023419,0.9947650467212775,1.0,5/30,16.48%,PLPP1;PDK3;SNW1;NCOA2;RARA,GO_Biological_Process_2025,Nuclear Receptor-Mediated Signaling Pathway (GO:0141193),Downregulated
