Pathway,Database,NES,Direction,FDR q-val,Tag %,Gene %
Inorganic Anion Transmembrane Transporter Activity (GO:0015103),GO_Molecular_Function_2025,-1.0135722468358142,Downregulated,0.7280202336645722,8/33,14.77%
Regulation of B Cell Activation (GO:0050864),GO_Biological_Process_2025,-1.014185433122908,Downregulated,0.7266199513841798,12/23,31.25%
Negative Regulation of Apoptotic Process (GO:0043066),GO_Biological_Process_2025,-1.0143101498867937,Downregulated,0.7266684322107138,111/426,21.84%
Autophagy WP4923,WikiPathways_2024_Human,-1.0155584905800057,Downregulated,0.7234937212975553,9/29,14.32%
Regulation of Microtubule Nucleation (GO:0010968),GO_Biological_Process_2025,-1.0157998342992127,Downregulated,0.7232194008205669,4/18,9.87%
Regulation of Epithelial Cell Migration (GO:0010632),GO_Biological_Process_2025,-1.0159484948469744,Downregulated,0.7232212056118428,10/40,18.01%
Anterior/Posterior Pattern Specification (GO:0009952),GO_Biological_Process_2025,-1.016215028606851,Downregulated,0.7228832165259638,12/45,20.28%
Positive Regulation of Superoxide Anion Generation (GO:0032930),GO_Biological_Process_2025,-1.01624355578182,Downregulated,0.7232139416992722,6/16,21.07%
Regulation of Superoxide Anion Generation (GO:0032928),GO_Biological_Process_2025,-1.01624355578182,Downregulated,0.7232139416992722,6/16,21.07%
Azurophil Granule (GO:0042582),GO_Cellular_Component_2025,-1.016524308136879,Downregulated,0.7232345720910194,25/133,11.53%
RNA transport,KEGG_2021_Human,-1.0173668710184949,Downregulated,0.7211813915785601,43/151,26.62%
Response to Fibroblast Growth Factor (GO:0071774),GO_Biological_Process_2025,-1.017429693966813,Downregulated,0.7214062639982499,2/16,2.72%
Positive Regulation of Epithelial Cell Migration (GO:0010634),GO_Biological_Process_2025,-1.017701650757024,Downregulated,0.721036761578392,8/36,15.57%
Protein Processing (GO:0016485),GO_Biological_Process_2025,-1.0178267292786145,Downregulated,0.7210707624910361,30/97,23.78%
Negative Regulation of Signal Transduction (GO:0009968),GO_Biological_Process_2025,-1.0178831235083037,Downregulated,0.7213143895871951,71/252,25.92%
Positive Regulation of DNA Binding (GO:0043388),GO_Biological_Process_2025,-1.018271921765613,Downregulated,0.7206081238539666,3/21,3.48%
Regulation of Transcription by RNA Polymerase I (GO:0006356),GO_Biological_Process_2025,-1.0183398729231492,Downregulated,0.7208415128875849,15/30,31.96%
Response Of Mtb To Phagocytosis R-HSA-9637690,Reactome_2022,-1.0183485730809136,Downregulated,0.7212290386582451,7/21,25.25%
Purine-Containing Compound Biosynthetic Process (GO:0072522),GO_Biological_Process_2025,-1.0185315351579756,Downregulated,0.7211154472606062,5/23,12.11%
Neural Crest Cell Migration During Development WP4564,WikiPathways_2024_Human,-1.0187690841192865,Downregulated,0.7208415179735483,8/38,10.38%
Retrograde Axonal Transport (GO:0008090),GO_Biological_Process_2025,-1.0187977810602646,Downregulated,0.7211598354122436,6/15,19.53%
Positive Regulation of Peptidyl-Tyrosine Phosphorylation (GO:0050731),GO_Biological_Process_2025,-1.0190114893149715,Downregulated,0.7209548463990652,15/57,20.05%
Autodegradation Of E3 Ubiquitin Ligase COP1 R-HSA-349425,Reactome_2022,-1.0197257380126,Downregulated,0.7193567083932281,20/49,34.56%
Protein Phosphorylated Amino Acid Binding (GO:0045309),GO_Molecular_Function_2025,-1.0197640641315748,Downregulated,0.7196671734190728,18/44,30.45%
Protein Serine Kinase Activity (GO:0106310),GO_Molecular_Function_2025,-1.0201706086443671,Downregulated,0.7189206092619419,10/17,38.08%
DNA-templated Transcription (GO:0006351),GO_Biological_Process_2025,-1.0213380738888136,Downregulated,0.7159740735117136,53/178,25.56%
Cannabinoid Receptor Signaling WP3869,WikiPathways_2024_Human,-1.0216854867239633,Downregulated,0.7154444978058117,5/26,10.90%
RAC1 PAK1 P38 MMP2 Pathway WP3303,WikiPathways_2024_Human,-1.0217420268872273,Downregulated,0.7156894620004363,16/67,21.18%
Negative Regulation of NF-kappaB Transcription Factor Activity (GO:0032088),GO_Biological_Process_2025,-1.0219663553146792,Downregulated,0.7154495311164246,17/61,20.79%
Cleavage Of Damaged Purine R-HSA-110331,Reactome_2022,-1.0221419609017102,Downregulated,0.7153546165651224,4/18,8.98%
Negative Regulation of Translational Initiation (GO:0045947),GO_Biological_Process_2025,-1.0224725044096763,Downregulated,0.7147835025548186,3/16,6.44%
Positive Regulation of Protein Kinase Activity (GO:0045860),GO_Biological_Process_2025,-1.0226850941928547,Downregulated,0.7145571117070629,24/84,23.69%
Mitochondrial Outer Membrane (GO:0005741),GO_Cellular_Component_2025,-1.02292942556586,Downregulated,0.7142601019944259,25/156,13.98%
UDP-glycosyltransferase Activity (GO:0008194),GO_Molecular_Function_2025,-1.0230936396625334,Downregulated,0.714163591846474,8/44,8.05%
Signaling By Receptor Tyrosine Kinases R-HSA-9006934,Reactome_2022,-1.023306081593662,Downregulated,0.713965455240492,91/460,17.33%
Pharyngeal System Development (GO:0060037),GO_Biological_Process_2025,-1.0233499730343718,Downregulated,0.7142590655285103,2/16,0.55%
Protein Serine/Threonine Phosphatase Activity (GO:0004722),GO_Molecular_Function_2025,-1.02341996977948,Downregulated,0.7144486173708039,14/57,21.48%
Ion Homeostasis R-HSA-5578775,Reactome_2022,-1.0236943584925648,Downregulated,0.7140572961671834,11/44,14.35%
Apoptotic Cleavage Of Cellular Proteins R-HSA-111465,Reactome_2022,-1.023790348443897,Downregulated,0.7142158026734352,6/34,12.71%
Downstream Signaling Events Of B Cell Receptor (BCR) R-HSA-1168372,Reactome_2022,-1.0238318405814626,Downregulated,0.714515086013134,31/77,35.06%
Sterol Binding (GO:0032934),GO_Molecular_Function_2025,-1.0244303018163765,Downregulated,0.7132437328685663,17/60,23.02%
Recycling Pathway Of L1 R-HSA-437239,Reactome_2022,-1.0245170298227448,Downregulated,0.7134082838334969,5/26,11.38%
Positive Regulation of Alcohol Biosynthetic Process (GO:1902932),GO_Biological_Process_2025,-1.02462364304265,Downregulated,0.7135258484577028,2/18,2.20%
Positive Regulation of Calcium-Mediated Signaling (GO:0050850),GO_Biological_Process_2025,-1.0250570604641152,Downregulated,0.7126807142179886,8/24,19.50%
Progesterone-mediated oocyte maturation,KEGG_2021_Human,-1.0264028324198566,Downregulated,0.7091701563184988,17/83,13.61%
Sterol Transport (GO:0015918),GO_Biological_Process_2025,-1.0266743422732596,Downregulated,0.7087725589998203,5/22,10.25%
Signaling By FGFR3 R-HSA-5654741,Reactome_2022,-1.0270699161382644,Downregulated,0.7080330597666,7/36,12.39%
Protein Complex Oligomerization (GO:0051259),GO_Biological_Process_2025,-1.0275296604014947,Downregulated,0.7071563231830893,39/105,28.74%
Phototransduction,KEGG_2021_Human,-1.0277677958080371,Downregulated,0.7068891384904824,9/21,25.18%
Regulation of Hematopoietic Progenitor Cell Differentiation (GO:1901532),GO_Biological_Process_2025,-1.0283907667817975,Downregulated,0.7054478524712248,6/15,19.33%
MyD88-independent TLR4 Cascade R-HSA-166166,Reactome_2022,-1.0286605257891523,Downregulated,0.7050936276357813,32/99,27.80%
Stimuli-sensing Channels R-HSA-2672351,Reactome_2022,-1.0287556159719329,Downregulated,0.7052285811562493,27/82,22.30%
Negative Regulation of Signal Transduction by P53 Class Mediator (GO:1901797),GO_Biological_Process_2025,-1.029376999023396,Downregulated,0.703880802100986,7/20,17.97%
DNA-binding Transcription Factor Binding (GO:0140297),GO_Molecular_Function_2025,-1.0295136212323683,Downregulated,0.703906280047311,59/258,20.77%
Metabolism Of Vitamins And Cofactors R-HSA-196854,Reactome_2022,-1.0298432553549948,Downregulated,0.7034259681742234,49/161,24.50%
Negative Regulation of RNA Biosynthetic Process (GO:1902679),GO_Biological_Process_2025,-1.0299101028982984,Downregulated,0.7036392556414846,105/404,21.46%
Regulation of Gluconeogenesis (GO:0006111),GO_Biological_Process_2025,-1.030310970847353,Downregulated,0.7029204084380769,10/32,19.86%
Protein Polyubiquitination (GO:0000209),GO_Biological_Process_2025,-1.0303206459200458,Downregulated,0.7033058182606446,61/212,26.05%
Negative Regulation of Ossification (GO:0030279),GO_Biological_Process_2025,-1.0303620274681855,Downregulated,0.7035810348257759,10/29,20.94%
Macroautophagy R-HSA-1632852,Reactome_2022,-1.0305635663712585,Downregulated,0.7034137363468207,25/106,16.48%
EPO Receptor Signaling WP581,WikiPathways_2024_Human,-1.0308229251383152,Downregulated,0.7030709659958574,6/25,13.61%
trans-Golgi Network Vesicle Budding R-HSA-199992,Reactome_2022,-1.0309260870320354,Downregulated,0.7031837777813668,9/68,6.27%
Phototransduction Cascade R-HSA-2514856,Reactome_2022,-1.031346805183355,Downregulated,0.702372987542303,7/26,19.70%
Regulation of G1/S Transition of Mitotic Cell Cycle (GO:2000045),GO_Biological_Process_2025,-1.0315059110170255,Downregulated,0.7023478637073982,23/100,18.00%
Synaptic Vesicle Recycling (GO:0036465),GO_Biological_Process_2025,-1.0316066121861776,Downregulated,0.7024787210019577,11/33,20.48%
Regulation Of TP53 Activity Thru Methylation R-HSA-6804760,Reactome_2022,-1.0318274851350369,Downregulated,0.702291198942932,10/18,35.91%
Phospholipid Transfer Activity (GO:0120014),GO_Molecular_Function_2025,-1.0322584008789757,Downregulated,0.7014617936343801,7/23,18.07%
Interstrand Cross-Link Repair (GO:0036297),GO_Biological_Process_2025,-1.0324422520946055,Downregulated,0.7013304756033244,6/36,12.53%
Neural Crest Cell Migration In Cancer WP4565,WikiPathways_2024_Human,-1.0335301171955809,Downregulated,0.6985398696287795,9/41,10.38%
RNA Transport (GO:0050658),GO_Biological_Process_2025,-1.0343369753316631,Downregulated,0.6966122001047277,22/38,37.72%
NO cGMP PKG Mediated Neuroprotection WP4008,WikiPathways_2024_Human,-1.034373180885648,Downregulated,0.696915742431826,8/39,16.32%
Regulation of TOR Signaling (GO:0032006),GO_Biological_Process_2025,-1.0344099496988517,Downregulated,0.6972238768383666,20/77,18.43%
Development And Heterogeneity Of The ILC Family WP3893,WikiPathways_2024_Human,-1.0353122456161394,Downregulated,0.6951296206645421,9/27,19.65%
Regulation of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040036),GO_Biological_Process_2025,-1.0355550853128008,Downregulated,0.6948429089194635,5/18,15.28%
UDP-galactosyltransferase Activity (GO:0035250),GO_Molecular_Function_2025,-1.0355799652037718,Downregulated,0.6951821752673226,3/21,5.53%
Tubulin Binding (GO:0015631),GO_Molecular_Function_2025,-1.0356952473817795,Downregulated,0.6952502311909734,78/300,24.22%
15Q11Q13 Copy Number Variation WP5407,WikiPathways_2024_Human,-1.0357482763749748,Downregulated,0.6955122885871312,14/54,20.91%
TORC1 Signaling (GO:0038202),GO_Biological_Process_2025,-1.03584910719341,Downregulated,0.6956344406812024,5/16,13.43%
Carboxylic Acid Transmembrane Transporter Activity (GO:0046943),GO_Molecular_Function_2025,-1.0363475664975828,Downregulated,0.6946407252865628,12/69,11.09%
Pro Survival Signaling Of Neuroprotectin D1 WP5182,WikiPathways_2024_Human,-1.036517404763922,Downregulated,0.6945483878000347,6/15,28.84%
G Protein Signaling WP35,WikiPathways_2024_Human,-1.0365634889820634,Downregulated,0.694840446273415,19/85,17.30%
Metabolism Of Porphyrins R-HSA-189445,Reactome_2022,-1.0371420027746636,Downregulated,0.6936379267804871,9/27,21.28%
Negative Regulation of T Cell Receptor Signaling Pathway (GO:0050860),GO_Biological_Process_2025,-1.0372964990482347,Downregulated,0.6935881553098177,9/17,29.44%
Regulation of Generation of Precursor Metabolites and Energy (GO:0043467),GO_Biological_Process_2025,-1.0374201103758875,Downregulated,0.6935880725935935,8/21,26.88%
mRNA Splicing R-HSA-72172,Reactome_2022,-1.0375333354784582,Downregulated,0.6936711892766423,34/178,16.61%
Regulation of T Cell Differentiation (GO:0045580),GO_Biological_Process_2025,-1.0376358977706357,Downregulated,0.6937992312293946,14/38,23.71%
Synaptic Vesicle Endocytosis (GO:0048488),GO_Biological_Process_2025,-1.03774296645819,Downregulated,0.6938832845039128,10/27,20.48%
Plasma Membrane Bounded Cell Projection Assembly (GO:0120031),GO_Biological_Process_2025,-1.0380042024697256,Downregulated,0.6935742055726556,73/267,25.12%
Sensory Processing Of Sound By Inner Hair Cells Of Cochlea R-HSA-9662360,Reactome_2022,-1.0380339093803927,Downregulated,0.6939091312116484,20/56,24.69%
Response to Axon Injury (GO:0048678),GO_Biological_Process_2025,-1.0384155772614772,Downregulated,0.6931774687038431,5/18,11.46%
Mitotic G2-G2/M Phases R-HSA-453274,Reactome_2022,-1.038749343003354,Downregulated,0.6926733019050739,34/180,16.49%
Protease Binding (GO:0002020),GO_Molecular_Function_2025,-1.0387791860913378,Downregulated,0.69300043469327,24/97,19.68%
Nuclear-Transcribed mRNA Catabolic Process (GO:0000956),GO_Biological_Process_2025,-1.039079886838209,Downregulated,0.692539144605411,27/83,27.87%
Positive Regulation of BMP Signaling Pathway (GO:0030513),GO_Biological_Process_2025,-1.0392805715254425,Downregulated,0.6923804343421345,7/22,21.65%
Regulation of Cytokinesis (GO:0032465),GO_Biological_Process_2025,-1.0393737737390083,Downregulated,0.6925184085711874,18/68,17.58%
Glucose 6-Phosphate Metabolic Process (GO:0051156),GO_Biological_Process_2025,-1.0395694065314496,Downregulated,0.6923795380027692,6/15,27.24%
Cation-Transporting ATPase Complex (GO:0090533),GO_Cellular_Component_2025,-1.0401869059644029,Downregulated,0.6910078924106299,8/27,14.83%
Sensory Perception of Light Stimulus (GO:0050953),GO_Biological_Process_2025,-1.040382761978779,Downregulated,0.690903782672673,29/63,32.30%
Sialic Acid Metabolism R-HSA-4085001,Reactome_2022,-1.0405975362835889,Downregulated,0.6907192356648411,9/28,24.11%
Phosphatidylcholine Binding (GO:0031210),GO_Molecular_Function_2025,-1.041260391459298,Downregulated,0.6892293247422913,9/22,24.67%
Dense Core Granule (GO:0031045),GO_Cellular_Component_2025,-1.0413405475343018,Downregulated,0.68942908283836,4/15,20.18%
Resolution Of D-Loop Structures R-HSA-5693537,Reactome_2022,-1.041588509467104,Downregulated,0.6891398727068824,6/34,10.40%
Fertilization R-HSA-1187000,Reactome_2022,-1.0418025502859634,Downregulated,0.688929382865717,7/15,32.23%
Spliceosomal snRNP Complex (GO:0097525),GO_Cellular_Component_2025,-1.0421291456364248,Downregulated,0.6884072127230572,18/52,25.82%
Superoxide Anion Generation (GO:0042554),GO_Biological_Process_2025,-1.0423017655079505,Downregulated,0.6883025390353292,4/15,14.56%
Maturation of LSU-rRNA (GO:0000470),GO_Biological_Process_2025,-1.0423832519613887,Downregulated,0.6884843380483786,8/22,21.73%
Nephrotic Syndrome WP4758,WikiPathways_2024_Human,-1.0425096502495008,Downregulated,0.6885287346515947,10/41,16.65%
Negative Regulation of Angiogenesis (GO:0016525),GO_Biological_Process_2025,-1.0425615180396168,Downregulated,0.6887793808930849,13/83,10.28%
Epidermal Cell Differentiation (GO:0009913),GO_Biological_Process_2025,-1.0427844193214393,Downregulated,0.6885599764987259,15/39,29.15%
APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,Reactome_2022,-1.0432200689130424,Downregulated,0.6877411836962851,38/84,35.86%
Neurogenesis Regulation In The Olfactory Epithelium WP5265,WikiPathways_2024_Human,-1.043725111811722,Downregulated,0.6867090541815076,18/54,21.34%
Corticotropin Releasing Hormone Signaling WP2355,WikiPathways_2024_Human,-1.0439282121734177,Downregulated,0.6865169094407894,19/81,15.53%
HIV Infection R-HSA-162906,Reactome_2022,-1.0439776093532769,Downregulated,0.6868133783138811,84/213,34.56%
Transcription Initiation-Coupled Chromatin Remodeling (GO:0045815),GO_Biological_Process_2025,-1.0442124675352262,Downregulated,0.6865364050671986,10/42,15.38%
Endocytosis,KEGG_2021_Human,-1.0445362052400082,Downregulated,0.6860020692671325,68/232,24.48%
DNA Replication Checkpoint Signaling (GO:0000076),GO_Biological_Process_2025,-1.044643044126741,Downregulated,0.6861212725788018,5/19,17.60%
Translational Elongation (GO:0006414),GO_Biological_Process_2025,-1.0446478347381452,Downregulated,0.6865269550813742,21/49,30.86%
Lysosome Organization (GO:0007040),GO_Biological_Process_2025,-1.0448953854160397,Downregulated,0.6861947359637242,12/42,20.82%
Transport Of Inorganic Cations/Anions And Amino Acids/Oligopeptides R-HSA-425393,Reactome_2022,-1.045073502731507,Downregulated,0.6861081523113611,28/93,23.93%
Neurotrophin signaling pathway,KEGG_2021_Human,-1.0452744185170584,Downregulated,0.6859524727721457,32/114,21.34%
Positive Regulation of Smooth Muscle Cell Migration (GO:0014911),GO_Biological_Process_2025,-1.0457313398937074,Downregulated,0.6850386981311688,3/17,2.72%
Regulation Of RAS By GAPs R-HSA-5658442,Reactome_2022,-1.0457741580273772,Downregulated,0.6853402530216154,10/63,14.28%
Actin Polymerization or Depolymerization (GO:0008154),GO_Biological_Process_2025,-1.0461264514094988,Downregulated,0.6847291075580529,19/46,30.34%
Regulation Of PTEN Gene Transcription R-HSA-8943724,Reactome_2022,-1.0466383368131342,Downregulated,0.6836549467875438,16/57,17.46%
UCH Proteinases R-HSA-5689603,Reactome_2022,-1.0468002305808437,Downregulated,0.6836262312262789,13/83,15.72%
Regulation of Cell Adhesion Mediated by Integrin (GO:0033628),GO_Biological_Process_2025,-1.046817697338243,Downregulated,0.6839961745562935,9/31,15.30%
U12-type Spliceosomal Complex (GO:0005689),GO_Cellular_Component_2025,-1.0468655924312125,Downregulated,0.684273216321257,7/22,21.03%
Porphyrin and chlorophyll metabolism,KEGG_2021_Human,-1.0470447189306615,Downregulated,0.6841601729073424,6/28,10.39%
RNA Modification (GO:0009451),GO_Biological_Process_2025,-1.0471789008198062,Downregulated,0.6842003352707107,23/52,32.92%
Negative Regulation of Proteasomal Protein Catabolic Process (GO:1901799),GO_Biological_Process_2025,-1.0472157555796215,Downregulated,0.6845094276145867,13/43,17.99%
NADP Binding (GO:0050661),GO_Molecular_Function_2025,-1.04744388336103,Downregulated,0.6842998159250243,7/32,11.47%
Insulin Signaling WP481,WikiPathways_2024_Human,-1.047661398841857,Downregulated,0.6841075049918063,49/153,26.92%
